doc_id,entity_text,label,value_numeric,unit,scope_tag,resolved_property,cost_role,thickness_mm,relative_price_eur_kg
2,reactor,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,HEV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,IPM,APPLICATION,,,,,model_selector,,
2,permanent magnet motor,APPLICATION,,,,,model_selector,,
2,power transformer,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,hybrid electric vehicle,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,PMSM,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,SRM,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,B8,FLUX_DENSITY,,notation,UNSPECIFIED,,loss_parameter,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,electric power steering,APPLICATION,,,,,model_selector,,
2,xEV,APPLICATION,,,,,model_selector,,
2,xEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,power transformer,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,HEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,traction motor,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,traction motor,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,electric power steering,APPLICATION,,,,,model_selector,,
2,rotor,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,traction motor,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,IPM,APPLICATION,,,,,model_selector,,
2,induction motor,APPLICATION,,,,,model_selector,,
2,stator,APPLICATION,,,,,model_selector,,
2,rotor,APPLICATION,,,,,model_selector,,
2,PMSM,APPLICATION,,,,,model_selector,,
2,rotor,APPLICATION,,,,,model_selector,,
2,stator,APPLICATION,,,,,model_selector,,
2,SRM,APPLICATION,,,,,model_selector,,
2,stator,APPLICATION,,,,,model_selector,,
2,rotor,APPLICATION,,,,,model_selector,,
2,IPM,APPLICATION,,,,,model_selector,,
2,rotor,APPLICATION,,,,,model_selector,,
2,drive motor,APPLICATION,,,,,model_selector,,
2,EV traction motor,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,traction motor,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,wind turbine generator,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,distribution transformer,APPLICATION,,,,,model_selector,,
2,power transformer,APPLICATION,,,,,model_selector,,
2,distribution transformer,APPLICATION,,,,,model_selector,,
2,distribution transformer,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,rotor,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,HEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,HEV,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,PMSM,APPLICATION,,,,,model_selector,,
2,bridge,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,hybrid electric vehicle,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,traction motor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,additive manufacturing,PROCESSING,,,,,manufacturing_cost_input,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,weldability,PROCESSING,,,,,manufacturing_cost_input,,
2,weldability,PROCESSING,,,,,manufacturing_cost_input,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,PMSM,APPLICATION,,,,,model_selector,,
2,xEV,APPLICATION,,,,,model_selector,,
2,electric power steering,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,xEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,xEV,APPLICATION,,,,,model_selector,,
2,xEV,APPLICATION,,,,,model_selector,,
2,xEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,stamping,PROCESSING,,,,,manufacturing_cost_input,,
2,stamping,PROCESSING,,,,,manufacturing_cost_input,,
2,EV,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,weldability,PROCESSING,,,,,manufacturing_cost_input,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,PMSM,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,PMSM,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,PMSM,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,HEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,power transformer,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,battery electric vehicle,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,plug-in hybrid electric vehicle,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,HEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,2.00% Silicon,SI_CONTENT,2.0,%,UNSPECIFIED,,material_property,,
2,0.35% Silicon,SI_CONTENT,0.35,%,UNSPECIFIED,,material_property,,
2,0.31% Silicon,SI_CONTENT,0.31,%,UNSPECIFIED,,material_property,,
2,1.65% Silicon,SI_CONTENT,1.65,%,UNSPECIFIED,,material_property,,
2,0.50% Silicon,SI_CONTENT,0.5,%,UNSPECIFIED,,material_property,,
2,EV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,electric vehicle,APPLICATION,,,,,model_selector,,
2,BEV,APPLICATION,,,,,model_selector,,
2,PHEV,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,reactor,APPLICATION,,,,,model_selector,,
2,B8,FLUX_DENSITY,,notation,UNSPECIFIED,,loss_parameter,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,generator,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,hybrid electric vehicle,APPLICATION,,,,,model_selector,,
2,EV,APPLICATION,,,,,model_selector,,
2,hybrid electric vehicle,APPLICATION,,,,,model_selector,,
6,distribution transformer,APPLICATION,,,,,model_selector,,
6,distribution transformer,APPLICATION,,,,,model_selector,,
6,oil-immersed transformer,APPLICATION,,,,,model_selector,,
6,distribution transformer,APPLICATION,,,,,model_selector,,
6,DER transformer,APPLICATION,,,,,model_selector,,
6,DER transformer,APPLICATION,,,,,model_selector,,
6,1.3 T,FLUX_DENSITY,1.3,T,COMPETITOR,,loss_parameter,,
6,DER transformer,APPLICATION,,,,,model_selector,,
6,DER transformer,APPLICATION,,,,,model_selector,,
6,DER transformer,APPLICATION,,,,,model_selector,,
6,DER transformer,APPLICATION,,,,,model_selector,,
6,DER transformer,APPLICATION,,,,,model_selector,,
6,DER transformer,APPLICATION,,,,,model_selector,,
6,DER transformer,APPLICATION,,,,,model_selector,,
6,DER transformer,APPLICATION,,,,,model_selector,,
6,0.1 T,FLUX_DENSITY,0.1,T,UNSPECIFIED,,loss_parameter,,
6,distribution transformer,APPLICATION,,,,,model_selector,,
6,DER transformer,APPLICATION,,,,,model_selector,,
6,DER transformer,APPLICATION,,,,,model_selector,,
6,DER transformer,APPLICATION,,,,,model_selector,,
6,DER transformer,APPLICATION,,,,,model_selector,,
8,cold rolling,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,Goss texture,PROCESSING,,,,,manufacturing_cost_input,,
8,final annealing,PROCESSING,,,,,manufacturing_cost_input,,
8,DINAMO,GRADE_BRAND,,,,,material_cost_input,,
8,ELMAG,GRADE_BRAND,,,,,material_cost_input,,
8,PERMAG FP,GRADE_BRAND,,,,,material_cost_input,,
8,PERMAG SP,GRADE_BRAND,,,,,material_cost_input,,
8,hot rolling,PROCESSING,,,,,manufacturing_cost_input,,
8,final annealing,PROCESSING,,,,,manufacturing_cost_input,,
8,anisotropy,PROCESSING,,,,,manufacturing_cost_input,,
8,laser cutting,PROCESSING,,,,,manufacturing_cost_input,,
8,laser cutting,PROCESSING,,,,,manufacturing_cost_input,,
8,laser cutting,PROCESSING,,,,,manufacturing_cost_input,,
8,grain growth,PROCESSING,,,,,manufacturing_cost_input,,
8,anisotropy,PROCESSING,,,,,manufacturing_cost_input,,
8,stator,APPLICATION,,,,,model_selector,,
8,rotor,APPLICATION,,,,,model_selector,,
8,hybrid electric vehicle,APPLICATION,,,,,model_selector,,
8,HEV,APPLICATION,,,,,model_selector,,
8,EV,APPLICATION,,,,,model_selector,,
8,HEV,APPLICATION,,,,,model_selector,,
8,EV,APPLICATION,,,,,model_selector,,
8,2.5 % Si,SI_CONTENT,2.5,%,UNSPECIFIED,,material_property,,
8,2.5 % Si,SI_CONTENT,2.5,%,UNSPECIFIED,,material_property,,
8,anisotropy,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,hot rolling,PROCESSING,,,,,manufacturing_cost_input,,
8,cold rolling,PROCESSING,,,,,manufacturing_cost_input,,
8,final annealing,PROCESSING,,,,,manufacturing_cost_input,,
8,temper rolling,PROCESSING,,,,,manufacturing_cost_input,,
8,final annealing,PROCESSING,,,,,manufacturing_cost_input,,
8,final annealing,PROCESSING,,,,,manufacturing_cost_input,,
8,decarburization,PROCESSING,,,,,manufacturing_cost_input,,
8,grain growth,PROCESSING,,,,,manufacturing_cost_input,,
8,hot rolling,PROCESSING,,,,,manufacturing_cost_input,,
8,cold rolling,PROCESSING,,,,,manufacturing_cost_input,,
8,decarburization,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,anisotropy,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,decarburization,PROCESSING,,,,,manufacturing_cost_input,,
8,decarburization,PROCESSING,,,,,manufacturing_cost_input,,
8,decarburization,PROCESSING,,,,,manufacturing_cost_input,,
8,decarburisation,PROCESSING,,,,,manufacturing_cost_input,,
8,decarburization,PROCESSING,,,,,manufacturing_cost_input,,
8,decarburization,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,decarburization,PROCESSING,,,,,manufacturing_cost_input,,
8,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture evolution,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,cube texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,2 % Si,SI_CONTENT,2.0,%,NGO,,material_property,,
8,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,temper rolling,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
8,grain growth,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,Goss texture,PROCESSING,,,,,manufacturing_cost_input,,
8,grain growth,PROCESSING,,,,,manufacturing_cost_input,,
8,Goss texture,PROCESSING,,,,,manufacturing_cost_input,,
8,grain growth,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,grain growth,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,3 % Si,SI_CONTENT,3.0,%,UNSPECIFIED,,material_property,,
8,hot rolling,PROCESSING,,,,,manufacturing_cost_input,,
8,hot rolling,PROCESSING,,,,,manufacturing_cost_input,,
8,grain growth,PROCESSING,,,,,manufacturing_cost_input,,
8,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,cold rolling,PROCESSING,,,,,manufacturing_cost_input,,
8,texture,PROCESSING,,,,,manufacturing_cost_input,,
8,grain growth,PROCESSING,,,,,manufacturing_cost_input,,
9,3% silicon,SI_CONTENT,3.0,%,COMPETITOR,,material_property,,
9,texture,PROCESSING,,,,,manufacturing_cost_input,,
9,texture,PROCESSING,,,,,manufacturing_cost_input,,
9,texture,PROCESSING,,,,,manufacturing_cost_input,,
9,texture,PROCESSING,,,,,manufacturing_cost_input,,
9,texture,PROCESSING,,,,,manufacturing_cost_input,,
9,texture,PROCESSING,,,,,manufacturing_cost_input,,
9,texture,PROCESSING,,,,,manufacturing_cost_input,,
9,stator,APPLICATION,,,,,model_selector,,
9,rotor,APPLICATION,,,,,model_selector,,
9,laser cutting,PROCESSING,,,,,manufacturing_cost_input,,
